comments,Label,,,,,,,,,,,,,,,,,,
b'Jennifer Martinez',0,,,,,,,,,,,,,,,,,,
b'Saul Quiroz',0,,,,,,,,,,,,,,,,,,
b'Michael Hollis',0,,,,,,,,,,,,,,,,,,
b'Shain Wickman',0,,,,,,,,,,,,,,,,,,
b'Marta Garcia',0,,,,,,,,,,,,,,,,,,
b'Mikhail Moreno',0,,,,,,,,,,,,,,,,,,
b'\xce\xa6\xce\xb1\xce\xad\xce\xb8\xcf\x89\xce\xbd \xce\x9d\xce\xb5\xcf\x86\xce\xb5\xce\xbb\xce\xb7\xce\xb3\xce\xb5\xcf\x81\xce\xad\xcf\x84\xce\xb7\xcf\x82',0,,,,,,,,,,,,,,,,,,
b'Nicole Meyer',0,,,,,,,,,,,,,,,,,,
b'Esther Munch',0,,,,,,,,,,,,,,,,,,
b'Tom Paxton',0,,,,,,,,,,,,,,,,,,
b'Leacel Hillenbrand',0,,,,,,,,,,,,,,,,,,
b'Kristy Jones',0,,,,,,,,,,,,,,,,,,
b'Danielle',0,,,,,,,,,,,,,,,,,,
b'Kari Marzella',0,,,,,,,,,,,,,,,,,,
b'Carrie Elders',0,,,,,,,,,,,,,,,,,,
b'Dan Shianne',0,,,,,,,,,,,,,,,,,,
b'John-lorenzo Cuarisma',0,,,,,,,,,,,,,,,,,,
b'Graydon Lancaster',0,,,,,,,,,,,,,,,,,,
b'Diego Gerard Angeles Diego',0,,,,,,,,,,,,,,,,,,
b'Caryn',0,,,,,,,,,,,,,,,,,,
b'Efe \xc3\x96zt\xc3\xbcrko\xc4\x9flu',0,,,,,,,,,,,,,,,,,,
b'Ra Mounes',0,,,,,,,,,,,,,,,,,,
b'Stefanie Huggins',0,,,,,,,,,,,,,,,,,,
b'Makenna Scott',0,,,,,,,,,,,,,,,,,,
b'Sammy Solis',0,,,,,,,,,,,,,,,,,,
b'https://youtu.be/Sz1wEUyRO7A',0,,,,,,,,,,,,,,,,,,
b'Solomon Eztoluv Williams\xf0\x9f\x98\xb2',0,,,,,,,,,,,,,,,,,,
b'https://www.facebook.com/T%C3%ABR%C3%A2-m%C3%ABR%C3%A2-R%C3%B4m%C3%A2%C3%91%C3%A7%C3%AB-Soniyeeee-107718163332747/\n\nLike this page',0,,,,,,,,,,,,,,,,,,
b'https://www.youtube.com/watch?v=Jxs1Dkto-iY',0,,,,,,,,,,,,,,,,,,
b'Tyler Kreager Michelle Rockola',0,,,,,,,,,,,,,,,,,,
b'Kriya Sanghwal',0,,,,,,,,,,,,,,,,,,
b'Emily Furness',0,,,,,,,,,,,,,,,,,,
b'Carey Cabrera',0,,,,,,,,,,,,,,,,,,
b'CJ Alston',0,,,,,,,,,,,,,,,,,,
b'Daniel Ib\xc3\xa1\xc3\xb1ez',0,,,,,,,,,,,,,,,,,,
b'Karla Ivette Medina Flores',0,,,,,,,,,,,,,,,,,,
b'Shane Crandall',0,,,,,,,,,,,,,,,,,,
b'http://bit.ly/2BiKdmZ',0,,,,,,,,,,,,,,,,,,
"b""Ducks - Mallards - the curly penis/vagina thing and the fake vaginas and the gang rapes. Oh no. The gang rapes.\nAnd penguins though wasn't that so bad it was covered up for ages after it was first discovered? Maybe too harsh for facebook...""",0,,,,,,,,,,,,,,,,,,
b'Laugh a bit\nhttps://youtu.be/vKDvRlylbm8',0,,,,,,,,,,,,,,,,,,
b'www.scorphq.com/YouTube/pg.php?v=KXpjeLL9WAU',0,,,,,,,,,,,,,,,,,,
b'https://www.youtube.com/watch?v=Yrr2teV81Lw&t=3s',0,,,,,,,,,,,,,,,,,,
b'https://youtu.be/S-MNz6VLdjM',0,,,,,,,,,,,,,,,,,,
b'Mahima #themoreyouknowtuesday',0,,,,,,,,,,,,,,,,,,
b'Wanna intertain you',0,,,,,,,,,,,,,,,,,,
"b""Velvet worms are similar in the way that they have matriarchal societies and the females pick their mates. I don't think they have dicks, though""",0,,,,,,,,,,,,,,,,,,
b'Jordan Gray',0,,,,,,,,,,,,,,,,,,
b'Amalisan Kabir',0,,,,,,,,,,,,,,,,,,
b'Any Girl like sex... Add Me & Inbox\nI Give Very Enjo...\nJust girl ADD me... If you Like sex....',1,,,,,,,,,,,,,,,,,,
b'only hot girls add me fb or on skype: ada_nali01',1,,,,,,,,,,,,,,,,,,
b'indonesia',0,,,,,,,,,,,,,,,,,,
b'DonAbad\n\nImagine the outcry if they did a gorilla documentary hahahah',0,,,,,,,,,,,,,,,,,,
b'What\xe2\x80\x99s with all the fake profiles asking for hookups? \xf0\x9f\x98\x82',0,,,,,,,,,,,,,,,,,,
b'animal sex tube',1,,,,,,,,,,,,,,,,,,
b'Sex',1,,,,,,,,,,,,,,,,,,
b'Sex',1,,,,,,,,,,,,,,,,,,
b'Check out this Wild Sex episode on frog mating: https://www.facebook.com/WildSex/videos/182658348955513/',0,,,,,,,,,,,,,,,,,,
b'Once a rat always a rat!',0,,,,,,,,,,,,,,,,,,
"b'""it is high in protein after all"" ... take a note like a good argument! booyah!'",0,,,,,,,,,,,,,,,,,,
b'What about a video of porcupines?',0,,,,,,,,,,,,,,,,,,
"b'Hello Wild Sex creators. I will like to see a video on the reproductive system of the sea creature, mollusks. According to Experts,  they have the longest body to penis ratio. \xf0\x9f\x98\x89'",1,,,,,,,,,,,,,,,,,,
b'Remember to repent. Jesus Christ comes soon and antichrist will take his place soon. Avoid RFID chip.  Pope Francis is the false prophet. Without holiness no man shall see the Lord. Rapture coming soon. Pray',0,,,,,,,,,,,,,,,,,,
"b'Try out beautiful ladies who feel lonely and unhappy SLM fantasies you never knew me the doors of a world with different space, taste and briefly peaks out of the sad be happy, if you want to meet 0542 418 67 50 Dec'",0,,,,,,,,,,,,,,,,,,
b'\xd8\xaf\xd9\x88\xd8\xaf\xd9\x88 \xd8\xaf\xd9\x88 when we found a small rat in the males box \nthat female which was there got locked so many times then',0,,,,,,,,,,,,,,,,,,
b'Why are they standing up \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x82 but i like it \xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,,,,,,,,,,,,,,,,,,
"b""WHY CAN'T WE BLOG THE FEMALE VEGINA. IT'S REALLY COOL.""",0,,,,,,,,,,,,,,,,,,
b'Oh so that\xe2\x80\x99s what was coming out of my female hamster after my male hamster gave her some lovin....',0,,,,,,,,,,,,,,,,,,
b'I want to learn about human sex story...... LOL \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c',1,,,,,,,,,,,,,,,,,,
b'Jason Vale this is crazy.',0,,,,,,,,,,,,,,,,,,
"b""Does anyone else think this sounds like DJ Envy's wife Gia talking?""",0,,,,,,,,,,,,,,,,,,
"b""Nur Azean babe watch this. How nice kalo jantan nye konek boleh plug mcm ni :'D""",0,,,,,,,,,,,,,,,,,,
"b'to thing more before do,'",0,,,,,,,,,,,,,,,,,,
"b'Monica Nicole Treki Thomas Neves I found this page... prepare for more  ""did you knows \''",0,,,,,,,,,,,,,,,,,,
b'So now i know why may grace doing this\xf0\x9f\x98\x81\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82may May Grace Samillano Arabis',0,,,,,,,,,,,,,,,,,,
"b""Can't find the hyenas video; Wild Sex - help?!""",0,,,,,,,,,,,,,,,,,,
b'Anthony Valvoi \xf0\x9f\xa4\xa2 grosssss! But interesting',0,,,,,,,,,,,,,,,,,,
"b'Marie Jeannin des fois, la nature c\'est assez d\xc3\xa9gueu. Mais comme c\'est int\xc3\xa9ressant et un peu flippant je me suis dit ""tiens, je vais le montrer \xc3\xa0 Marie""'",0,,,,,,,,,,,,,,,,,,
"b""As if mice and rats weren't sneaky enough before me finding this out.. Lol""",0,,,,,,,,,,,,,,,,,,
"b""Chantal Rovers, Arjen says you'd find this interesting.""",0,,,,,,,,,,,,,,,,,,
b'Question:  do female animals also have an orgasm as in humans?  What about bugs?',0,,,,,,,,,,,,,,,,,,
"b""Mariana if you don't like them after this, you're just some kind of monster""",0,,,,,,,,,,,,,,,,,,
"b""So that's why my partner  wants to do it in the shower.""",0,,,,,,,,,,,,,,,,,,
"b""Do an episode about Anglerfish sex. I bet it's interesting \xf0\x9f\x98\x82""",1,,,,,,,,,,,,,,,,,,
b'Anthony Alamia lmfao omg this is funny',0,,,,,,,,,,,,,,,,,,
b'I would be interested in cockatiels.',0,,,,,,,,,,,,,,,,,,
"b""Please do domestic dogs.  Holy moly that's a strange system!""",0,,,,,,,,,,,,,,,,,,
b'Jerelee Benjamin Basist everything u never wanted to know about ur least favorite animals XD',0,,,,,,,,,,,,,,,,,,
b'Betta fish mating',0,,,,,,,,,,,,,,,,,,
b'Life is already so much confusing don\xe2\x80\x99t make for us more confusing \xf0\x9f\x98\x82',0,,,,,,,,,,,,,,,,,,
b'I would like to hear about dolphin sex. Heard they have it for pleasure as well. Is that true?',1,,,,,,,,,,,,,,,,,,
b'Margii this was actually really interesting',0,,,,,,,,,,,,,,,,,,
b'I need a real sex partner. if any girls or women agree then call or miss me 01975248655',1,,,,,,,,,,,,,,,,,,
b'That sucks so hard..',0,,,,,,,,,,,,,,,,,,
"b""Any girl likes sex chat and the hot rod sends me on her inbox to picture her cock and I'm nude\xf0\x9f\x8d\x86\xf0\x9f\x94\xa5\xf0\x9f\x98\x98\xf0\x9f\x91\xbf\xf0\x9f\x98\x82\xf0\x9f\x93\xb7""",1,,,,,,,,,,,,,,,,,,
b'Anyone who wants sex chat on video ..text me',1,,,,,,,,,,,,,,,,,,
b'Who would you like to see my big penis coming up on my own?',1,,,,,,,,,,,,,,,,,,
"b'Check my New Post..... Its Cool, just like yours! \xf0\x9f\x98\x83\n\n ...GFG\xe2\x84\xa2...'",0,,,,,,,,,,,,,,,,,,
b'Male rat are such a motherf&#-@ \xf0\x9f\x98\x91',0,,,,,,,,,,,,,,,,,,
b'8458986517',0,,,,,,,,,,,,,,,,,,
b'looking for chatmate only but still here my number 09296499457',0,,,,,,,,,,,,,,,,,,
b'seal the deal..LMAO',0,,,,,,,,,,,,,,,,,,
b'\xd8\xa3\xd8\xb9\xd8\xaa\xd9\x82\xd8\xaf \xd8\xa7\xd9\x84\xd9\x85\xd9\x88\xd8\xb6\xd9\x88\xd8\xb9 \xd8\xa7\xd9\x84\xd8\xb0\xd9\x83\xd9\x88\xd8\xb1\xd9\x8a\r\xd8\xa7\xd9\x84\xd8\xa8\xd8\xb4\xd8\xb1\xd9\x8a \xd9\x8a\xd8\xaa\xd8\xb9\xd9\x84\xd8\xa7\xd9\x82 \xd8\xa8\xd9\x8a \xd8\xa7\xd9\x84\xd9\x85\xd9\x88\xd8\xb6\r\xd8\xa7\xd9\x84\xd9\x86\xd9\x81\xd8\xb3\xd9\x8a \xd9\x82\xd8\xa8\xd9\x84 \xd9\x83\xd9\x84 \xd8\xb4\xd9\x8a\xd8\xa1',0,,,,,,,,,,,,,,,,,,
b'',0,,,,,,,,,,,,,,,,,,
b'Clogged vagina\xf0\x9f\x91\xbe..',0,,,,,,,,,,,,,,,,,,
"b""That's How Sapo Pluggs Your Anus Joel Rangel So Eber Ayala Or Nelson Ayala Won't Unplug You Lol""",0,,,,,,,,,,,,,,,,,,
b'Hello indian girls real sex with me',1,,,,,,,,,,,,,,,,,,
b'',0,,,,,,,,,,,,,,,,,,
b'MAN AND GIRL DOWING SEX',1,,,,,,,,,,,,,,,,,,
b'Hi sexy girl plz',1,,,,,,,,,,,,,,,,,,
b'Any one wild girl  for me',0,,,,,,,,,,,,,,,,,,
b'Jules paper rat sex expressions!',0,,,,,,,,,,,,,,,,,,
b'No words',0,,,,,,,,,,,,,,,,,,
b'TIL rats swallow.',0,,,,,,,,,,,,,,,,,,
b'Good grief',0,,,,,,,,,,,,,,,,,,
b'',0,,,,,,,,,,,,,,,,,,
b'9977378754',0,,,,,,,,,,,,,,,,,,
b'i want sex',1,,,,,,,,,,,,,,,,,,
b'Earth warm',0,,,,,,,,,,,,,,,,,,
b'Omg lol',0,,,,,,,,,,,,,,,,,,
b'',0,,,,,,,,,,,,,,,,,,
b'',0,,,,,,,,,,,,,,,,,,
b'155',0,,,,,,,,,,,,,,,,,,
b'',0,,,,,,,,,,,,,,,,,,
b'Supar',0,,,,,,,,,,,,,,,,,,
b'Iwant sex whos available here',1,,,,,,,,,,,,,,,,,,
b'I want female',0,,,,,,,,,,,,,,,,,,
b'Sounds like some Yankee shit to me.  Lol',0,,,,,,,,,,,,,,,,,,
b'Nice cartoon !!',0,,,,,,,,,,,,,,,,,,
b'Whatsapp.0543463704',0,,,,,,,,,,,,,,,,,,
b'Onsaka',0,,,,,,,,,,,,,,,,,,
b'Ratfish sex story',1,,,,,,,,,,,,,,,,,,
"b'Shame, she cried'",0,,,,,,,,,,,,,,,,,,
b'Lol',0,,,,,,,,,,,,,,,,,,
b'Very interesting.....',0,,,,,,,,,,,,,,,,,,
b'No me gusta',0,,,,,,,,,,,,,,,,,,
b'watch mpves',0,,,,,,,,,,,,,,,,,,
b'I shrbvvc',0,,,,,,,,,,,,,,,,,,
b'9981800519',0,,,,,,,,,,,,,,,,,,
b'05314341763 orospu nosudur aray\xc4\xb1n bosalts\xc4\xb1n \xf0\x9f\xa4\x93\xf0\x9f\xa4\x93',0,,,,,,,,,,,,,,,,,,
b'Ekle',0,,,,,,,,,,,,,,,,,,
b'K',0,,,,,,,,,,,,,,,,,,
b'\xd9\x86\xd8\xb5\xd8\xb1\xd8\xa7\xd9\x84\xd8\xaf\xd9\x8a\xd9\x86 \xd8\xaf\xd8\xb1\xd8\xaf\xd9\x88\xd8\xb1\xd9\x8a \xd9\x87\xd9\x87\xd9\x87\xd9\x87\xd9\x87\xd9\x87\xd9\x87\xd9\x87\xd9\x87 \xd8\xa7\xd8\xb1\xd9\x88\xd8\xa7\xd8\xad \xd8\xb4\xd9\x88\xd9\x81 \xd8\xb1\xd9\x88\xd8\xad\xd9\x83',0,,,,,,,,,,,,,,,,,,
b'\xd9\x85\xd9\x85\xd9\x83\xd9\x86 \xd8\xa7\xd8\xb1\xd9\x85\xd9\x84\xd9\x87 \xd8\xa7\xd9\x88 \xd9\x85\xd8\xb7\xd9\x84\xd9\x82\xd9\x87 \xd9\x81\xd9\x8a \xd9\x83\xd9\x86\xd8\xaf\xd8\xa7 \xd8\xaa\xd8\xb9\xd9\x8a \xd8\xae\xd8\xa7\xd8\xb5 \xd9\x86\xd9\x83\xd9\x88\xd9\x86 \xd8\xb9\xd9\x84\xd8\xa7 \xd9\x82\xd9\x87 \xd8\xa7\xd9\x86\xd8\xa7 \xd9\x85\xd8\xb7\xd9\x82',0,,,,,,,,,,,,,,,,,,
b'lol',0,,,,,,,,,,,,,,,,,,
b'Hghh',0,,,,,,,,,,,,,,,,,,
b'Yv',0,,,,,,,,,,,,,,,,,,
b'Xgss',0,,,,,,,,,,,,,,,,,,
b'\xd8\xb3',0,,,,,,,,,,,,,,,,,,
b'\xd8\xaa\xd9\x85',0,,,,,,,,,,,,,,,,,,
b'ola',0,,,,,,,,,,,,,,,,,,
b'155',0,,,,,,,,,,,,,,,,,,
b'\xd8\xb3\xd9\x83\xd8\xb3',0,,,,,,,,,,,,,,,,,,
b'hhhhhh Yes',0,,,,,,,,,,,,,,,,,,
b'',0,,,,,,,,,,,,,,,,,,
b'',0,,,,,,,,,,,,,,,,,,
b'',0,,,,,,,,,,,,,,,,,,
b'',0,,,,,,,,,,,,,,,,,,
b'',0,,,,,,,,,,,,,,,,,,
b'i want sex whos available here',1,,,,,,,,,,,,,,,,,,
b'Bagels xxx \nSex',1,,,,,,,,,,,,,,,,,,
b'ayyat hear dost k talash h \n03217910163',0,,,,,,,,,,,,,,,,,,
b'05531880659',0,,,,,,,,,,,,,,,,,,
b'Ib me',0,,,,,,,,,,,,,,,,,,
b'Gccchh',0,,,,,,,,,,,,,,,,,,
b'I like this',0,,,,,,,,,,,,,,,,,,
b'i love u',0,,,,,,,,,,,,,,,,,,
b'\xd9\x86\xd8\xa8\xd9\x8a \xd8\xa8\xd9\x86\xd8\xaa \xd8\xa7\xd8\xaa\xd8\xb3\xd9\x83\xd8\xb3',0,,,,,,,,,,,,,,,,,,
b'Hi',0,,,,,,,,,,,,,,,,,,
b'Wow',0,,,,,,,,,,,,,,,,,,
b'Balo',0,,,,,,,,,,,,,,,,,,
b'Xxx',1,,,,,,,,,,,,,,,,,,
b'Hi',0,,,,,,,,,,,,,,,,,,
b'pm',0,,,,,,,,,,,,,,,,,,
b'Yggv',0,,,,,,,,,,,,,,,,,,
b'Rrr',0,,,,,,,,,,,,,,,,,,
b'\xd9\x82\xd8\xa8\xd9\x88\xd9\x84',0,,,,,,,,,,,,,,,,,,
b'Bold',0,,,,,,,,,,,,,,,,,,
b'Sexgirls',1,,,,,,,,,,,,,,,,,,
b'#play',0,,,,,,,,,,,,,,,,,,
b'#play',0,,,,,,,,,,,,,,,,,,
b'O7451228987 this one loves the cock get on her \xf0\x9f\x98\x8a',0,,,,,,,,,,,,,,,,,,
b'sexo movies',1,,,,,,,,,,,,,,,,,,
b'sexo movies',1,,,,,,,,,,,,,,,,,,
b'01640363618 sex me',1,,,,,,,,,,,,,,,,,,
b'Omw',0,,,,,,,,,,,,,,,,,,
b'Betta fish mating',0,,,,,,,,,,,,,,,,,,
b'\xe1\x80\x94',0,,,,,,,,,,,,,,,,,,
b'notlike that',0,,,,,,,,,,,,,,,,,,
b'Sexgirls',1,,,,,,,,,,,,,,,,,,
b'Am',0,,,,,,,,,,,,,,,,,,
b'Xxx',1,,,,,,,,,,,,,,,,,,
b'jaco',0,,,,,,,,,,,,,,,,,,
"b""I won't 2join sx""",1,,,,,,,,,,,,,,,,,,
b'Sex on chat?',1,,,,,,,,,,,,,,,,,,
b'B M WWW',0,,,,,,,,,,,,,,,,,,
b'\xf0\x9f\xa4\xa2\xf0\x9f\xa4\xa2\xf0\x9f\xa4\xa2\xf0\x9f\xa4\xa2\xf0\x9f\xa4\xa2\xf0\x9f\xa4\xa2\xf0\x9f\xa4\xa2',0,,,,,,,,,,,,,,,,,,
b'Bf',0,,,,,,,,,,,,,,,,,,
b'Who would you like to see my big penis coming up on my own?',1,,,,,,,,,,,,,,,,,,
b'08123344556677890',0,,,,,,,,,,,,,,,,,,
b'hhhh',0,,,,,,,,,,,,,,,,,,
b'\xc5\xbdiga Vesna :D',0,,,,,,,,,,,,,,,,,,
"b""Lora Elizabeth I'm terrified""",0,,,,,,,,,,,,,,,,,,
b'Timo \xf0\x9f\x98\xb9',0,,,,,,,,,,,,,,,,,,
b'Leonard Vincent Venegas.  Bang!!',0,,,,,,,,,,,,,,,,,,
b'Aditi Mishra hahaha',0,,,,,,,,,,,,,,,,,,
b'\xd8\xaa\xd8\xb9\xd8\xa7 \xd8\xa8\xd8\xb1\xd8\xa7\xd9\x82 \xd8\xb2\xd9\x83\xd9\x8a\xd8\xa9',0,,,,,,,,,,,,,,,,,,
b'Carolyn Mcauley Suarez \xf0\x9f\x98\x86\xf0\x9f\x98\xb3',0,,,,,,,,,,,,,,,,,,
b'Mercy Campbell',0,,,,,,,,,,,,,,,,,,
b'Lori Culiver-Westin lol',0,,,,,,,,,,,,,,,,,,
b'Gifted Miah',0,,,,,,,,,,,,,,,,,,
b'Kim Graham',0,,,,,,,,,,,,,,,,,,
b'Oscar',0,,,,,,,,,,,,,,,,,,
b'Jake Mallinder',0,,,,,,,,,,,,,,,,,,
b'Chemo Fierro',0,,,,,,,,,,,,,,,,,,
b'Said Kamaal Taax Kion Omar Ninsare Ilka Dahable Saffa Abdulkarim Cilaanley',0,,,,,,,,,,,,,,,,,,
b'Barbara Webb Nolan\xf0\x9f\x98\xb1',0,,,,,,,,,,,,,,,,,,
b'Jessii Carney',0,,,,,,,,,,,,,,,,,,
b'Tanner Aladdin Carmichael',0,,,,,,,,,,,,,,,,,,
b'Manas Bhardwaj',0,,,,,,,,,,,,,,,,,,
"b'*Biggie Cheese walks in* \n""Hi I\'m Biggie Cheese"" \nhttps://youtu.be/k-CrR1YfTs4'",0,,,,,,,,,,,,,,,,,,
b'Hannah Quigley',0,,,,,,,,,,,,,,,,,,
b'Cavaughn Craig',0,,,,,,,,,,,,,,,,,,
b'Andre Pope Jr..',0,,,,,,,,,,,,,,,,,,
b'Stacey Looker',0,,,,,,,,,,,,,,,,,,
b'Amanda Powell',0,,,,,,,,,,,,,,,,,,
b'Dheeraj Yadav',0,,,,,,,,,,,,,,,,,,
b'Kidd Marksen',0,,,,,,,,,,,,,,,,,,
b'Mami Pachuau',0,,,,,,,,,,,,,,,,,,
b'Vi\xe1\xbb\x87t Tr\xc6\xb0\xe1\xbb\x9dng',0,,,,,,,,,,,,,,,,,,
b'Mady Weiss',0,,,,,,,,,,,,,,,,,,
b'Ishi Upadhyay',0,,,,,,,,,,,,,,,,,,
b'Stefany Babain',0,,,,,,,,,,,,,,,,,,
b'Jojo Wong Jenny Liu Ver\xc3\xb3nica Peng',0,,,,,,,,,,,,,,,,,,
b'Joselito Enriquez',0,,,,,,,,,,,,,,,,,,
b'Louie Hall',0,,,,,,,,,,,,,,,,,,
b'Alba Guerrero',0,,,,,,,,,,,,,,,,,,
b'Krystal Brewer',0,,,,,,,,,,,,,,,,,,
b'Ravi',0,,,,,,,,,,,,,,,,,,
b'Johnathan Lister',0,,,,,,,,,,,,,,,,,,
b'Anamika Gupta',0,,,,,,,,,,,,,,,,,,
b'Alvin Santiago',0,,,,,,,,,,,,,,,,,,
b'Stephaine Gurley',0,,,,,,,,,,,,,,,,,,
b'Reginald Sams',0,,,,,,,,,,,,,,,,,,
b'Johann Winkler',0,,,,,,,,,,,,,,,,,,
b'Christopher Perez',0,,,,,,,,,,,,,,,,,,
b'Sandy Boggs',0,,,,,,,,,,,,,,,,,,
b'Damia Harden',0,,,,,,,,,,,,,,,,,,
b'Lena Giomini',0,,,,,,,,,,,,,,,,,,
b'Serra Boyer',0,,,,,,,,,,,,,,,,,,
b'Muath Ali Quttineh',0,,,,,,,,,,,,,,,,,,
b'Mandy Sands',0,,,,,,,,,,,,,,,,,,
b'Brad Smith Joshua Burnett',0,,,,,,,,,,,,,,,,,,
b'McKinna Ann',0,,,,,,,,,,,,,,,,,,
b'Andy Cruz',0,,,,,,,,,,,,,,,,,,
b'Wen Shuen',0,,,,,,,,,,,,,,,,,,
b'Com on',0,,,,,,,,,,,,,,,,,,
b'Com on',0,,,,,,,,,,,,,,,,,,
b'https://www.youtube.com/watch?v=Yrr2teV81Lw&t=3s',0,,,,,,,,,,,,,,,,,,
b'Guinea pigs!!!',0,,,,,,,,,,,,,,,,,,
b'Horny girls add me msg me like hot fun',1,,,,,,,,,,,,,,,,,,
b'Add me sex lovers',1,,,,,,,,,,,,,,,,,,
b'Rats are so many in our place! How to control thier population?',0,,,,,,,,,,,,,,,,,,
b'Pratheeksha K Seetharama Thanks for introducing me to this channel. Also further proof that MEN ARE TRASH',0,,,,,,,,,,,,,,,,,,
b'Wow just what I always wanted to know! How rats have sex! Maybe I can learn how to from this info!',1,,,,,,,,,,,,,,,,,,
b'Mel Sherman dam rats man lol',0,,,,,,,,,,,,,,,,,,
b'Any girl want \xc3\xa0 sex chat',1,,,,,,,,,,,,,,,,,,
b'Them rats was fuckin',1,,,,,,,,,,,,,,,,,,
b'Chat sex',1,,,,,,,,,,,,,,,,,,
b'sex',1,,,,,,,,,,,,,,,,,,
b'Mating can also be morbid for the spiders in this Wild Sex episode: https://www.facebook.com/WildSex/videos/180777065810308/',0,,,,,,,,,,,,,,,,,,
"b""I've played dead before.  He didn't care.""",0,,,,,,,,,,,,,,,,,,
b'So the dad tells the kids that their mom died from a gang bang...lol \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Gots to do what they had to do..',0,,,,,,,,,,,,,,,,,,
"b'oh my god. can you please balance this horrifying one with a light-hearted, female-friendly one? geez...'",0,,,,,,,,,,,,,,,,,,
"b""Jelly fish pleaseeeee especially the immortal one which I don't know the name. If they really are immortal, how do they produce their offspring? :/""",0,,,,,,,,,,,,,,,,,,
b'You are always asking for ideas for episodes which reminded me of a trip to San Diego zoo and the first time i had seen giraffe water sports. I was shocked. i had never seen the urine swishing on any documentary growing up \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 kinky giraffe water sports could be a great episode',0,,,,,,,,,,,,,,,,,,
b'I wonder how long eggs in a dead female remain viable. Surely at some point the eggs themselves die or go bad.',0,,,,,,,,,,,,,,,,,,
"b'She croaks, and he still strokes.'",0,,,,,,,,,,,,,,,,,,
"b'You\'ll watch this but won\'t listen to ""Somewhere Over The Rainbow."" I think this is a cause=effect thing. People who watch videos about sex-crazed frogs, tend to be against beautiful songs like that! ;-)'",0,,,,,,,,,,,,,,,,,,
"b'Try out beautiful ladies who feel lonely and unhappy SLM fantasies you never knew me the doors of a world with different space, taste and briefly peaks out of the sad be happy, if you want to meet 0542 418 67 50 Dec'",0,,,,,,,,,,,,,,,,,,
b'Shlomit Cohen \xd7\x90\xd7\x9e;\xd7\x9c\xd7\xa7: \xd7\xa6\xd7\xa4\xd7\xa8\xd7\x93\xd7\xa2\xd7\x99\xd7\x9d \xd7\x91\xd7\x90\xd7\x9e\xd7\x96\xd7\x95\xd7\xa0\xd7\xa1 \xd7\xa2\xd7\x95\xd7\xa9\xd7\x99\xd7\x9d \xd7\xa1\xd7\xa7\xd7\xa1 \xd7\xa2\xd7\x9d \xd7\x94\xd7\x92\xd7\x95\xd7\xa4\xd7\x94 \xd7\xa9\xd7\x9c \xd7\x94\xd7\xa6\xd7\xa4\xd7\xa8\xd7\x93\xd7\xa2 \xd7\x94\xd7\xa0\xd7\xa7\xd7\x91\xd7\x94 \xd7\x9b\xd7\x93\xd7\x99 \xd7\x9c\xd7\x94\xd7\x9e\xd7\xa9\xd7\x99\xd7\x9a \xd7\x9c\xd7\x94\xd7\xaa\xd7\xa8\xd7\x91\xd7\x95\xd7\xaa.\n\n\xd7\x95\xd7\x90\xd7\xa0\xd7\x97\xd7\xa0\xd7\x95 \xd7\x94\xd7\xaa\xd7\x9c\xd7\x94\xd7\x91\xd7\xa0\xd7\x95 \xd7\x9e\xd7\x94\xd7\xa0\xd7\xa7\xd7\xa8\xd7\x95\xd7\xa4\xd7\x99\xd7\x9c\xd7\x99\xd7\x9d \xd7\x94\xd7\x90\xd7\x9c\xd7\x94. \xd7\x9e\xd7\x99\xd7\x99 \xd7\x92\xd7\x90\xd7\x93.',0,,,,,,,,,,,,,,,,,,
"b""Jonathon Drakes did I talk to you about the frogs that do this?? I wasn't sure if it was you but it does seem like something we would talk about""",0,,,,,,,,,,,,,,,,,,
"b""Nicole Harbaugh...omg...LOL... you should watch some of these episodes on here. They're so funny because I know how you write your books and the genre that you write them in... LOL""",0,,,,,,,,,,,,,,,,,,
b'Reminds me of a party I went to in college',0,,,,,,,,,,,,,,,,,,
"b'Males hump female to death. Horrible, simply horrible'",0,,,,,,,,,,,,,,,,,,
b'LOLOLOLOL I thought they were pigs till I put my glasses on \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,,,,,,,,,,,,,,,,,,
b'Kimberly Herbert this is the page I was telling you about',0,,,,,,,,,,,,,,,,,,
b'So Gang bang to the death..\xf0\x9f\x98\x8aThey should be jailed..\xf0\x9f\x98\x8a',0,,,,,,,,,,,,,,,,,,
"b'No shut up, women in America have it worse'",0,,,,,,,,,,,,,,,,,,
"b""No wonder I'm not seeing frogs around much lately unless I'm near a lake or pond.""",0,,,,,,,,,,,,,,,,,,
